540,2013-10-13 12:33:46.061031+00,2013-10-13 12:33:52.852554+00,t,f,"","",9780575083066
739,2016-03-13 20:13:17.574001+00,2016-04-02 20:00:18.466132+00,t,f,paper,no,9781843540816
752,2016-05-13 20:53:02.290305+00,2016-05-14 21:23:07.011795+00,t,f,ebook,no,9781781081945
748,2016-05-06 22:15:22.019636+00,2016-05-06 22:15:26.52335+00,t,f,ebook,no,9780765385505
749,2016-05-06 22:16:21.285442+00,2016-05-08 15:23:21.877917+00,t,f,ebook,no,9781847083197
750,2016-05-10 23:16:45.189803+00,2016-05-11 14:57:29.949637+00,t,f,ebook,no,9780356504568
751,2016-05-11 15:00:17.144426+00,2016-05-13 20:53:20.387865+00,t,f,ebook,no,9780755307029
747,2016-05-01 21:25:07.724011+00,2016-05-06 22:15:13.898369+00,t,f,ebook,format-shifted,9780140035100
746,2016-04-24 22:08:38.591716+00,2016-05-01 21:06:57.992951+00,t,f,ebook,no,9780857664754
742,2016-04-03 17:24:20.434014+00,2016-04-03 17:24:20.541141+00,t,f,ebook,no,9780544520561
743,2016-04-07 21:49:07.073879+00,2016-04-18 21:36:09.174929+00,t,f,ebook,no,9781882968213
745,2016-04-19 22:17:45.155586+00,2016-04-24 22:08:07.32787+00,t,f,ebook,no,9780575127647
741,2016-03-25 19:31:29.383575+00,2016-03-25 19:31:29.492601+00,t,f,audio,no,9780586044568
744,2016-04-11 17:26:31.835971+00,2016-04-19 08:07:23.051785+00,t,f,audio,no,9780552776639
738,2016-03-04 00:33:06.856909+00,2016-03-05 19:18:22.863884+00,t,f,ebook,no,9781473619814
740,2016-03-13 22:51:57.343947+00,2016-05-24 21:54:40.458475+00,t,f,ebook,no,9781925228014
734,2016-02-25 13:57:14.361329+00,2016-02-27 01:44:16.767542+00,t,f,audio,format-shifted,9780356502403
823,2016-11-04 23:59:15.60743+00,2016-11-05 21:18:53.064523+00,t,f,ebook,no,9780575132559
820,2016-10-09 22:23:00+00,2016-10-14 22:23:00+00,t,f,audio,no,9780008124786
802,2016-07-30 08:52:32.495126+00,2016-07-31 17:00:40.479614+00,t,f,ebook,no,9781781689837
803,2016-07-31 21:33:15.795034+00,2016-08-02 07:44:52.810888+00,t,f,ebook,no,9781857988222
807,2016-08-07 19:33:55.862503+00,2016-08-13 21:00:31.040011+00,t,f,ebook,no,9780671876463
808,2016-08-21 21:29:36.718285+00,2016-08-23 16:23:31.594442+00,t,f,ebook,no,9780671878450
801,2016-07-30 08:46:53.361041+00,2016-10-13 22:25:00+00,t,f,ebook,no,9781937557409
783,2016-06-09 22:11:30.031737+00,2016-06-11 21:47:02.544999+00,t,f,ebook,no,9780552555708
784,2016-06-13 22:07:45.825891+00,2016-06-13 22:08:19.276484+00,t,f,ebook,no,9781476781105
785,2016-06-14 22:12:24.317264+00,2016-06-14 22:12:24.415677+00,t,f,ebook,no,9781476781112
786,2016-06-15 23:01:07.300474+00,2016-06-16 10:42:38.694386+00,t,f,ebook,no,9781476781303
787,2016-06-16 17:36:49.659726+00,2016-06-16 17:36:49.768243+00,t,f,ebook,no,9781476782232
790,2016-06-21 21:48:36.096579+00,2016-06-30 20:29:02.532399+00,t,f,ebook,no,9781476716572
792,2016-06-30 20:31:22.588529+00,2016-06-30 20:31:26.068079+00,t,f,ebook,no,9780330322218
794,2016-07-03 11:09:59.271568+00,2016-07-18 22:01:44.743305+00,t,f,ebook,no,9780099539551
797,2016-07-20 22:05:16.098084+00,2016-07-22 22:26:24.307323+00,t,f,ebook,no,9780566086656
779,2016-06-04 21:45:20.801843+00,2016-07-29 18:00:03.913621+00,t,f,ebook,no,9781845293376
723,2016-01-03 22:39:36.699105+00,2016-01-07 16:19:13.791792+00,t,f,ebook,no,9781609451349
725,2016-01-01 11:21:44.339289+00,2016-01-03 21:12:57.869988+00,t,f,ebook,no,9780007492787
724,2016-01-09 00:00:33.993351+00,2016-01-13 22:49:46.985225+00,t,f,ebook,no,9781609452339
770,2016-05-28 09:27:27.798771+00,2016-05-28 09:27:27.959358+00,t,f,audio,no,9780349116846
781,2016-06-06 07:36:23.985718+00,2016-06-06 13:12:17.344284+00,t,f,audio,no,9780753827031
788,2016-06-17 21:58:30.082272+00,2016-06-17 21:58:59.149459+00,t,f,audio and ebook,no,9780671877446
726,2016-01-18 22:56:17.274427+00,2016-01-23 20:27:05.815483+00,t,f,ebook,no,9781500439903
722,2016-01-02 17:48:06.322656+00,2016-02-21 12:53:41.921539+00,t,f,ebook,no,9780099539773
796,2016-07-10 20:16:35.405597+00,2016-07-15 22:26:34.898113+00,t,f,audio,format-shifted,9781841496566
617,2014-10-05 19:00:17.597327+00,2014-10-16 07:59:57.446071+00,t,f,paper,"",9781843548317
638,2015-02-02 08:27:12.897129+00,2015-02-02 08:27:20.792523+00,t,f,audio,no,9780007154913
709,2015-12-23 18:43:40.450685+00,2015-12-23 20:32:37.992129+00,t,f,ebook,no,9781781855072
710,2015-12-25 21:18:47.866237+00,2015-12-25 21:18:48.11512+00,t,f,ebook,no,9781473616684
716,2015-12-28 23:05:52.335119+00,2015-12-28 23:05:52.59796+00,t,f,ebook,no,9781908745521
711,2015-12-25 23:50:27.125435+00,2015-12-29 21:32:23.219376+00,t,f,ebook,no,9780486243337
719,2015-12-29 22:20:29.750394+00,2015-12-31 11:16:03.062831+00,t,f,ebook,no,9781447232766
650,2015-03-17 23:04:48.923477+00,2015-03-17 23:04:49.095052+00,t,f,ebook,no,9780356502731
652,2015-03-30 21:10:00.160902+00,2015-04-02 21:11:25.614176+00,t,f,ebook,no,9781843545040
636,2015-01-24 22:33:07.956689+00,2015-03-31 22:17:55.600238+00,t,f,ebook,no,9781580051545
645,2015-03-04 22:36:23.973184+00,2015-03-16 13:19:18.37681+00,t,f,ebook,no,9780691160887
667,2015-06-20 22:21:03.808953+00,2015-07-05 12:49:47.822934+00,t,f,ebook,no,9780099458326
672,2015-07-18 11:38:04.053374+00,2015-07-18 11:38:06.779467+00,t,f,ebook,no,9781783295401
663,2015-06-06 21:56:30.197589+00,2015-06-06 21:56:33.076799+00,t,f,ebook,no,9780718179823
677,2015-08-06 13:45:10.107442+00,2015-08-06 13:45:17.727586+00,t,f,ebook,no,9780819562982
661,2015-05-23 22:44:09.231716+00,2015-08-06 13:45:26.995029+00,t,t,ebook,no,9780470674345
685,2015-09-05 21:10:10.8503+00,2015-09-05 21:10:43.100969+00,t,f,ebook,no,9780552778251
686,2015-09-14 11:47:27.57882+00,2015-09-14 11:47:33.511782+00,t,f,ebook,no,9781476730950
688,2015-09-14 11:49:24.991852+00,2015-09-19 15:00:02.685078+00,t,f,ebook,no,9781447268963
678,2015-08-09 21:33:16.928826+00,2015-08-09 21:33:17.125023+00,t,f,paper,no,9781908276421
712,2015-08-23 15:04:27.84722+00,2015-08-23 15:04:28.84722+00,t,f,paper,no,9781632150196
713,2015-08-23 15:05:25.211284+00,2015-08-23 15:05:30.211284+00,t,f,paper,no,9781632153272
839,2016-11-12 18:00:00+00,2016-11-12 18:40:00+00,t,f,paper,same format,9781632150196
840,2016-11-12 18:45:00+00,2016-11-12 19:15:00+00,t,f,paper,same format,9781632153272
841,2016-11-12 19:45:00+00,2016-11-12 20:05:00+00,t,f,paper,same format,9781632156310
842,2016-11-12 20:10:00+00,2016-11-12 20:40:00+00,t,f,paper,no,9781632159137
699,2015-11-05 21:23:17.001845+00,2015-11-05 21:23:55.586571+00,t,f,paper,no,9780321767530
706,2015-12-07 20:41:42.361369+00,2015-12-12 17:44:59.796033+00,t,f,paper,no,9781782114765
844,2015-02-05 20:14:00+00,2015-02-10 20:14:00+00,t,f,audio,no,9780007121014
757,2016-05-01 15:12:00+00,2016-05-11 13:12:00+00,t,f,audio,no,9781844082414
767,2016-05-22 09:07:17.657728+00,2016-05-23 15:46:47.382978+00,t,f,audio,format-shifted,9781447262060
789,2016-06-18 22:15:39.485811+00,2016-06-21 21:44:16.270704+00,t,f,audio and ebook,no,9780671656041
843,2015-03-26 20:14:00+00,2015-03-30 20:14:00+00,t,f,audio,no,9780007154845
845,2015-01-13 09:00:00+00,2015-01-17 09:00:00+00,t,f,audio,format-shifted,9780575132504
838,2016-12-19 23:11:55.686203+00,2016-12-27 18:56:22.200447+00,t,f,ebook,no,9780356508191
879,2017-07-10 08:47:12.780871+00,2017-07-10 08:47:17.467872+00,t,f,"","",9781447294146
876,2017-04-26 21:32:49.531323+00,2017-07-10 08:47:56.391551+00,t,f,"","",9781447250326
880,2017-07-10 21:42:38.415635+00,2017-07-10 21:42:42.246162+00,t,f,"","",9780099754916
881,2017-07-14 17:01:26.517815+00,2017-07-14 17:01:29.877823+00,t,f,"","",9780691168340
846,2016-12-29 08:30:01.989538+00,2017-01-02 21:16:25.563334+00,t,f,ebook,true,9781563411403
847,2017-01-02 22:26:38.165413+00,2017-01-04 23:17:21.936737+00,t,f,ebook,true,9780356508368
848,2017-01-03 23:38:50.083516+00,2017-01-07 13:22:42.938989+00,t,f,audio,true,9781784871901
882,2017-07-14 17:02:46.655134+00,2017-07-14 17:02:49.475298+00,t,f,"","",9781495607394
884,2017-07-18 21:46:08.591112+00,2017-07-23 20:47:11.459002+00,t,f,"","",9780151364589
878,2017-05-15 22:12:13.568154+00,2017-08-05 20:24:56.834906+00,t,f,"","",9780804798549
854,2017-01-08 20:30:30.637657+00,2017-01-09 21:20:36.741601+00,t,f,"","",9781447294146
856,2017-01-16 23:05:22.20302+00,2017-01-23 22:39:21.832326+00,t,f,"","",9780330534192
852,2017-01-04 16:07:00+00,2017-01-27 23:07:49.808143+00,t,f,"","",9281000000001
806,2016-08-02 07:48:21.448431+00,2017-01-27 23:08:05.883347+00,t,t,ebook,no,9781596065215
853,2017-01-08 20:28:23.818863+00,2017-01-27 23:08:24.105281+00,t,t,"","",9781781256480
859,2017-01-31 23:05:26.027531+00,2017-02-02 22:42:06.006918+00,t,f,"","",9780575132559
858,2017-01-26 23:50:06.918484+00,2017-02-05 00:00:39.010633+00,t,f,"","",9780857205377
860,2017-02-07 22:54:21.058829+00,2017-02-12 15:30:13.833023+00,t,f,"","",9780553418811
862,2017-02-18 23:36:39.761876+00,2017-02-23 11:25:50.145113+00,t,f,"","",9781476739335
861,2017-02-17 22:54:18.842736+00,2017-02-25 21:15:50.999017+00,t,f,"","",9781596921641
871,2017-04-16 20:05:25.683631+00,2017-08-05 20:25:09.455353+00,t,f,"","",9781408839997
914,2018-02-13 15:31:58.418193+00,2018-02-13 15:32:13.523226+00,t,f,"","",9780312570828
864,2017-03-04 01:04:12.048682+00,2017-03-05 00:29:24.208568+00,t,f,"","",9780007194155
865,2017-03-05 22:47:24.97942+00,2017-03-08 23:49:26.65483+00,t,f,"","",9780345543998
863,2017-02-28 22:41:58.181341+00,2017-03-13 23:32:59.257216+00,t,f,"","",9781903254868
866,2017-03-12 00:06:51.930595+00,2017-03-13 23:33:05.152522+00,t,f,"","",9780575096721
868,2017-03-26 21:03:33.058105+00,2017-03-26 21:03:36.654047+00,t,f,"","",9781473619814
867,2017-03-13 23:35:36.801128+00,2017-04-16 20:02:26.839778+00,t,f,"","",9781594631412
872,2017-04-16 20:06:44.5889+00,2017-04-16 20:06:46.767324+00,t,f,"","",9780099409991
873,2017-04-16 21:05:22.573746+00,2017-04-22 11:59:11.329467+00,t,f,"","",9780141391472
874,2017-04-24 21:58:42.176408+00,2017-05-26 22:04:18.029647+00,t,f,"","",9780140239751
877,2017-05-08 22:06:27.034434+00,2017-05-26 22:04:44.498462+00,t,f,"","",9780099479048
875,2017-04-26 21:30:42.788776+00,2017-08-05 20:28:30.670411+00,t,f,"","",9780745335933
883,2017-07-14 18:45:13.312105+00,2017-08-05 20:28:48.176303+00,t,t,"","",9780711233775
885,2017-08-05 21:09:22.09881+00,2017-08-17 21:42:26.105706+00,t,f,"","",9781447289234
886,2017-08-17 21:42:13.684938+00,2017-08-24 21:29:30.200173+00,t,f,"","",9780701186982
887,2017-08-25 22:11:45.291154+00,2017-08-27 00:41:15.754774+00,t,f,"","",9780356508368
888,2017-08-27 00:41:05.867434+00,2017-08-31 21:14:42.43833+00,t,f,"","",9780356508689
889,2017-08-31 21:15:41.597771+00,2017-09-03 21:03:53.277449+00,t,f,"","",9781780896847
890,2017-09-03 21:03:40.932012+00,2017-09-18 14:06:58.300245+00,t,f,"","",9781784297619
891,2017-09-18 14:08:44.936771+00,2017-09-18 14:09:13.810436+00,t,f,"","",9780141196398
893,2017-10-22 22:20:04.935142+00,2017-10-22 22:20:22.243734+00,t,f,"","",9781408888094
894,2017-11-11 17:51:51.665345+00,2017-11-11 17:51:54.942248+00,t,f,"","",9780670919987
895,2017-11-11 17:58:32.175798+00,2017-11-11 17:58:39.293703+00,t,f,"","",9781473222427
896,2017-11-23 07:48:22.42548+00,2017-11-23 07:48:23.549815+00,t,f,"","",9780091956943
898,2017-12-08 11:51:30.294991+00,2017-12-08 11:51:33.597302+00,t,f,"","",9780356508788
899,2017-12-09 17:32:10.56515+00,2017-12-09 17:32:29.642581+00,t,f,"","",9780241981610
900,2017-12-16 18:33:10.089002+00,2017-12-16 18:33:11.988418+00,t,f,"","",9781551522357
908,2018-01-05 21:45:26.910746+00,2018-01-12 23:02:30.777525+00,t,f,"","",9780446675505
901,2017-12-16 18:44:11.699927+00,2017-11-30 04:20:52.510195+00,t,f,"","",9781444791624
892,2017-09-18 14:09:48.642742+00,2017-12-16 19:13:36.214047+00,t,t,"","",9781409128014
870,2017-04-16 20:04:22.888154+00,2017-12-16 19:13:47.162514+00,t,t,"","",9781857886597
869,2017-04-16 20:02:50.405064+00,2017-12-16 19:13:53.697987+00,t,t,"","",9780465051366
902,2017-12-18 21:12:22.255022+00,2017-12-18 21:12:33.339606+00,t,f,"","",9780857665294
903,2017-12-18 22:45:53.830651+00,2017-12-21 19:35:03.476124+00,t,f,"","",9780857664266
904,2017-12-26 23:09:18.750267+00,2017-12-26 23:09:19.738852+00,t,f,"","",9780857665010
906,2017-12-26 23:14:16.03291+00,2017-12-26 23:14:22.564186+00,t,f,"","",9781910192146
910,2018-01-16 23:07:00.643423+00,2018-01-20 23:44:30.635812+00,t,f,"","",9781784299606
905,2017-12-26 23:09:28.534912+00,2017-12-27 23:37:50.615674+00,t,f,"","",9781784703455
855,2017-01-14 22:27:39.439021+00,2018-01-21 22:32:59.96571+00,t,t,"","",9780099593379
909,2018-01-12 23:01:32.433643+00,2018-01-25 10:06:17.272063+00,t,f,"","",9780446533027
912,2018-01-27 18:01:37.197653+00,2018-01-27 18:01:47.801933+00,t,f,"","",9781782060574
911,2018-01-21 22:31:11.103663+00,2018-01-27 18:02:59.872166+00,t,f,"","",9780091955106
915,2018-02-14 17:45:07.862484+00,2018-02-14 17:45:13.763514+00,t,f,"","",9781509857487
916,2018-03-01 21:43:20.379836+00,2018-03-01 21:43:30.859398+00,t,f,"","",9781780622286
918,2018-03-02 23:37:50.599836+00,2018-03-06 22:42:55.235538+00,t,f,"","",9780934678483
919,2018-03-06 22:42:29.300546+00,2018-03-09 22:27:18.666325+00,t,f,"","",9781408889565
921,2018-03-18 10:22:36.504517+00,2018-03-18 10:22:37.734665+00,t,f,"","",9780765325563
923,2018-04-06 22:54:21.869606+00,2018-04-06 22:54:43.82325+00,t,f,"","",9780990972402
924,2018-04-06 22:56:00.833892+00,2018-04-06 22:56:19.962399+00,t,f,"","",9781945796685
922,2018-03-18 10:28:32.604528+00,,f,f,"","",9781597801607
926,2018-04-26 04:24:19.514786+00,2018-04-26 04:24:24.673803+00,t,f,"","",9781409128786
925,2018-04-08 22:00:15.155728+00,2018-05-01 20:03:34.481147+00,t,f,"","",9780751566406
913,2018-01-30 21:20:55.530714+00,2018-05-01 20:03:42.677275+00,t,f,"","",9781408870587
907,2018-01-05 21:42:43.293288+00,2018-05-03 20:03:59.093906+00,t,t,"","",9780340998434
917,2018-03-01 21:44:07.39883+00,2018-05-03 20:05:46.880813+00,t,t,"","",9780719564550
927,2018-05-03 20:05:52.124844+00,2018-05-03 20:06:02.890352+00,t,f,"","",9780374227760
929,2018-05-13 14:04:31.742896+00,2018-05-13 14:10:49.159426+00,t,f,"","",9780349108858
940,2018-05-13 14:52:02.277394+00,2018-05-13 14:52:48.554783+00,t,f,"","",9780552167628
941,2018-05-13 21:21:49.697538+00,2018-05-13 21:22:12.175081+00,t,f,"","",9781784870515
942,2018-05-16 16:21:40.527629+00,2018-05-16 16:22:07.612088+00,t,f,"","",9781785653674
943,2018-05-18 19:59:03.201553+00,2018-05-18 19:59:27.153943+00,t,f,"","",9780141191454
944,2018-05-20 20:54:16.200474+00,2018-05-20 20:54:40.268072+00,t,f,"","",9781405131124
945,2018-06-06 10:21:59.579512+00,2018-06-06 10:22:12.359932+00,t,t,"","",9780755374045
947,2018-06-06 10:27:10.686559+00,2018-06-06 10:27:12.804702+00,t,f,"","",9781683690139
946,2018-06-06 10:22:39.322474+00,2018-06-16 21:47:00.401963+00,t,f,"","",9781780229140
948,2018-06-16 21:48:04.259598+00,2018-06-16 21:48:09.751497+00,t,f,"","",9780349120515
949,2018-06-16 21:49:08.100775+00,2018-06-16 21:49:15.404344+00,t,f,"","",9781556522413
951,2018-06-16 21:51:17.4609+00,,f,f,"","",9780719564550
953,2018-06-24 16:51:20.662046+00,2018-06-24 16:51:47.060982+00,t,f,"","",9780802128997
952,2018-06-24 16:50:28.272541+00,2018-06-24 18:00:29.381443+00,t,f,"","",9781604860702
950,2018-06-16 21:50:26.285478+00,2018-06-26 18:17:43.274038+00,t,f,"","",9781472154118
954,2018-07-07 20:17:52.185564+00,2018-07-07 20:17:57.101016+00,t,f,"","",9781841497334
955,2018-07-07 20:19:38.657448+00,2018-07-07 20:19:43.66422+00,t,f,"","",9780007527526
956,2018-07-07 20:21:00.810244+00,2018-07-07 20:21:06.686112+00,t,f,"","",9780007527519
957,2018-07-09 21:09:18.61536+00,2018-07-09 21:09:23.01702+00,t,f,"","",9780241977743
958,2018-07-11 20:27:51.427811+00,2018-07-11 20:27:57.547699+00,t,f,"","",9781785653643
959,2018-07-16 14:38:11.30854+00,2018-07-16 14:38:19.198505+00,t,f,"","",9780091956523
960,2018-07-20 22:12:29.125126+00,2018-07-20 22:12:31.983726+00,t,f,"","",9781787330979
